user	entity	weight
1797	528	216
1798	36	36
1798	55	39
1798	57	34
1798	96	19
1798	245	157
1798	293	20
1798	356	20
1798	385	19
1798	388	27
1798	445	153
1798	474	130
1798	499	19
1798	729	139
1798	957	36
1798	1318	61
1799	58	134
1799	73	276
1799	77	261
1799	80	243
1799	87	184
1799	117	168
1799	130	174
1799	1612	174
1800	87	4
1800	131	13
1800	253	9
1800	358	150
1800	445	12
1800	1082	4
1800	1083	6
1800	1310	4
1800	1324	4
1800	1607	5
1800	1678	4
1800	3536	5
1801	155	62
1801	483	32
1801	486	57
1801	509	44
1801	517	56
1801	727	31
1801	728	58
1801	732	36
1801	1005	52
1801	1136	48
1801	1585	40
1801	2454	31
1801	3537	98
1801	3538	63
1801	3539	55
1801	3540	52
1801	3541	31
1802	52	405
1802	102	582
1802	159	471
1802	282	441
1802	715	733
1802	878	334
1802	906	3374
1802	1395	774
1802	1556	631
1803	183	275
1803	184	114
1803	185	486
1803	203	501
1803	540	713
1803	674	99
1803	862	127
1803	919	394
1803	1187	113
1803	1659	144
1803	2106	114
1803	3542	341
1803	3543	274
1803	3544	222
1803	3545	165
1803	3546	131
1803	3547	103
1804	46	178
1804	47	141
1804	52	104
1804	55	88
1804	96	83
1804	102	164
1804	105	148
1804	118	491
1804	560	109
1804	863	93
1804	1523	103
1805	36	751
1805	45	252
1805	47	298
1805	53	1623
1805	56	418
1805	57	571
1805	109	514
1805	141	696
1805	223	391
1805	613	137
1805	1437	220
1805	3548	540
1806	37	1185
1806	57	212
1806	118	220
1806	128	230
1806	136	202
1806	159	1310
1806	235	8465
1806	453	678
1806	462	217
1806	541	298
1806	1528	901
1806	1555	232
1806	1923	298
1807	165	9
1807	613	5
1807	708	6
1807	1502	4
1807	3036	8
1808	75	842
1808	79	494
1808	80	340
1808	87	1029
1808	96	354
1808	115	330
1808	133	412
1808	135	818
1808	377	362
1809	96	540
1809	102	213
1809	119	235
1809	124	247
1809	126	220
1809	243	1230
1809	244	217
1809	247	200
1809	325	324
1809	427	964
1810	87	1
1810	372	2
1810	548	1
1810	2214	1
1811	81	3739
1811	87	533
1811	88	5525
1811	134	6214
1811	135	1028
1811	171	3377
1811	254	2202
1811	1233	224
1811	3549	1906
1811	3550	237
1813	81	237
1813	87	134
1813	98	152
1813	131	145
1813	135	102
1813	137	317
1813	184	118
1813	185	406
1813	376	281
1813	698	305
1813	723	202
1813	1325	695
1814	46	455
1814	105	445
1814	190	155
1814	295	351
1814	391	182
1814	392	142
1814	755	210
1814	799	211
1814	1253	98
1814	3072	107
1815	36	283
1815	54	301
1815	66	487
1815	354	339
1815	2048	359
1815	3552	282
1816	52	170
1816	107	211
1816	113	440
1816	124	207
1816	261	263
1816	356	162
1816	378	243
1816	482	180
1816	946	228
1816	998	425
1816	1131	226
1816	1240	236
1816	1397	488
1816	1526	231
1816	1595	215
1816	2292	164
1816	2643	319
1816	3553	414
1816	3554	322
1816	3555	258
1817	24	354
1817	40	269
1817	96	208
1817	104	498
1817	276	499
1817	413	219
1817	433	400
1817	472	228
1817	957	1313
1817	1044	535
1817	2835	164
1817	3371	308
1817	3556	538
1817	3557	236
1817	3558	170
1818	26	4
1818	105	1
1818	190	2
1818	1466	1
1818	3559	6
1818	3560	2
1819	270	72
1819	366	39
1819	1198	25
1819	2285	28
1819	2488	27
1819	2806	41
1819	3024	32
1819	3561	68
1820	78	90
1820	80	257
1820	130	586
1820	919	306
1821	78	89
1821	79	110
1821	80	276
1821	130	76
1821	131	345
1821	132	628
1821	185	173
1821	254	220
1821	372	72
1821	538	171
1822	222	16
1822	392	23
1822	944	16
1822	1127	18
1822	1135	23
1822	1184	18
1822	2959	26
1822	2960	27
1822	3493	19
1822	3562	44
1822	3563	36
1822	3564	31
1822	3565	22
1822	3566	22
1822	3567	21
1822	3568	19
1823	96	260
1823	134	417
1823	1122	261
1823	1523	437
1823	1754	216
1823	2074	139
1823	2162	153
1823	3569	138
1824	53	69
1824	105	109
1824	154	161
1824	392	76
1824	878	688
1824	891	218
1824	1078	122
1824	1103	52
1824	1140	57
1824	1218	95
1824	1556	104
1824	1752	108
1824	2815	84
1824	3441	286
1824	3570	127
1825	102	60
1825	130	45
1825	210	130
1825	216	47
1825	302	44
1825	303	109
1825	377	81
1825	427	133
1825	657	56
1825	871	48
1825	902	101
1825	941	102
1825	2554	45
1826	55	316
1826	114	368
1826	118	454
1826	126	262
1826	127	253
1826	134	195
1826	329	207
1826	528	191
1826	858	319
1826	861	213
1826	863	653
1826	1020	343
1826	1397	237
1827	4	662
1827	5	632
1827	307	1029
1827	314	518
1827	320	616
1827	333	1127
1827	678	762
1827	971	485
1827	1271	796
1827	1272	631
1827	1604	560
1827	1608	594
1827	1740	1057
1827	3571	1374
1827	3572	660
1827	3573	609
1827	3574	600
1827	3575	573
1828	74	410
1828	75	665
1828	79	361
1828	80	851
1828	87	469
1828	127	363
1828	133	711
1828	361	407
1829	47	1117
1829	96	1313
1829	104	4773
1829	118	2404
1829	131	1336
1829	134	448
1829	185	494
1829	267	465
1829	413	870
1829	433	1117
1830	46	2977
1830	52	1190
1830	55	1180
1830	91	1445
1830	105	2396
1830	109	1092
1830	133	1559
1830	832	1257
1830	1255	1026
1830	2434	1010
1831	46	1292
1831	55	253
1831	105	2325
1831	109	270
1831	163	464
1831	235	309
1831	391	275
1831	863	252
1831	1253	445
1831	1255	258
1831	1797	276
1832	36	2275
1832	46	1667
1832	52	1090
1832	53	882
1832	55	952
1832	104	1162
1832	105	1077
1832	110	1188
1832	154	1074
1832	159	1266
1832	223	1404
1832	235	1531
1832	382	1356
1833	41	109
1833	73	216
1833	75	118
1833	80	100
1833	87	160
1833	127	127
1833	135	111
1833	366	99
1833	371	277
1833	373	117
1833	1141	377
1833	1788	116
1833	1890	170
1833	3576	102
1834	74	4
1834	79	86
1834	87	1
1834	184	331
1834	185	90
1834	206	3
1834	270	8
1834	406	413
1834	1697	2
1834	1806	4
1834	3020	2
1834	3577	173
1834	3578	2
1835	27	167
1835	187	53
1835	227	339
1835	293	134
1835	438	95
1835	445	450
1835	474	759
1835	500	49
1835	557	49
1835	765	88
1836	46	13
1836	105	5
1836	114	5
1836	159	4
1836	301	4
1836	305	4
1836	498	5
1836	712	4
1836	1095	6
1836	1874	131
1836	1875	45
1836	2028	4
1836	2719	5
1838	21	190
1838	22	477
1838	74	301
1838	159	282
1838	483	331
1839	60	186
1839	228	277
1839	241	179
1839	250	91
1839	347	80
1839	782	409
1839	788	212
1839	1140	377
1839	1732	193
1839	3579	90
1840	66	273
1840	292	622
1840	442	195
1840	542	1147
1840	675	327
1840	832	172
1840	1580	1201
1840	1583	246
1840	3452	530
1840	3580	1708
1840	3581	381
1840	3582	236
1840	3583	233
1841	6	163
1841	10	122
1841	15	126
1841	19	278
1841	273	424
1841	331	310
1841	333	130
1841	334	440
1841	934	156
1841	968	385
1841	971	112
1841	1699	479
1841	2158	190
1841	2235	205
1841	2589	336
1841	3584	210
1842	96	245
1842	575	400
1842	653	139
1842	756	112
1842	860	261
1842	1388	100
1842	1547	104
1844	105	471
1844	223	1797
1844	863	146
1844	3585	198
1845	26	288
1845	34	523
1845	55	171
1845	98	218
1845	1057	724
1845	1303	651
1845	2522	146
1845	2719	135
1846	47	195
1846	78	379
1846	98	489
1846	110	232
1846	184	544
1846	191	350
1846	377	224
1846	473	521
1846	608	621
1846	1277	212
1847	3586	58
1847	3587	22
1847	3588	20
1847	3589	8
1847	3590	6
1847	3591	4
1847	3592	4
1848	44	369
1848	46	329
1848	51	342
1848	463	293
1848	618	961
1848	1548	775
1848	2326	508
1848	2984	373
1848	3168	504
1848	3170	454
1848	3173	348
1848	3593	836
1848	3594	743
1848	3595	401
1848	3596	354
1848	3597	340
1850	22	140
1850	66	666
1850	72	1111
1850	80	147
1850	131	274
1850	132	160
1850	230	517
1850	237	6512
1850	267	352
1850	405	236
1850	539	357
1850	956	214
1850	1549	300
1850	2071	817
1850	3516	148
1851	79	220
1851	115	2
1851	135	14
1851	171	92
1851	184	204
1851	185	2160
1851	206	18
1851	363	95
1851	373	11
1851	434	1
1851	923	49
1851	1258	4
1851	3598	1
1852	126	168
1852	127	132
1852	141	191
1852	548	344
1852	3599	1315
1853	100	233
1853	111	270
1853	291	308
1853	314	446
1853	382	259
1853	511	189
1853	708	226
1853	883	284
1853	1586	183
1853	2949	418
1853	3600	374
1854	3601	112
1854	3602	93
1854	3603	90
1854	3604	82
1855	107	293
1855	112	84
1855	163	76
1855	190	281
1855	295	174
1855	523	172
1855	1103	158
1855	1396	266
1855	2020	91
1855	3605	175
1855	3606	79
1856	72	1075
1856	79	249
1856	96	175
1856	171	272
1856	237	1137
1856	539	419
1856	1199	635
1856	1412	180
1857	210	497
1857	703	996
1857	906	590
1857	1012	381
1857	1015	1169
1857	1126	644
1857	1130	680
1857	1502	432
1857	1986	560
1857	2015	399
1857	2469	493
1857	2797	454
1857	3607	382
1858	241	187
1858	242	108
1858	250	137
1858	726	212
1858	2499	185
1859	715	1
1859	3608	3
1859	3609	2
1860	241	305
1860	250	791
1860	393	421
1860	394	272
1860	1115	1235
1860	1490	379
1860	3610	270
1861	221	708
1861	306	183
1861	541	193
1861	676	228
1861	677	619
1861	795	191
1861	939	337
1861	940	240
1861	2287	186
1861	3032	207
1861	3426	198
1861	3611	426
1862	46	1436
1862	190	248
1862	523	141
1862	765	267
1862	2120	166
1862	2905	110
1862	3069	731
1862	3084	394
1862	3612	176
1863	63	69
1863	76	71
1863	79	87
1863	127	87
1863	135	96
1863	184	103
1863	185	2086
1863	206	291
1863	363	516
1863	434	56
1863	538	54
1863	699	53
1863	1258	127
1864	35	23
1864	141	21
1864	147	27
1864	462	30
1864	608	29
1864	752	28
1864	1140	34
1864	2216	21
1864	2963	27
1864	3613	27
1864	3614	25
1865	114	569
1865	119	163
1865	441	545
1865	446	224
1865	871	723
1865	971	923
1865	973	3823
1865	1016	248
1865	1254	1633
1865	1523	219
1865	1604	1067
1865	1606	278
1865	2543	243
1865	2567	2986
1865	3615	278
1866	96	386
1866	3616	213
1867	210	239
1867	1124	8
1867	1372	1
1867	3617	8
1867	3618	8
1867	3619	8
1867	3620	8
1867	3621	7
1867	3622	1
1868	36	1062
1868	241	2849
1869	132	120
1869	484	579
1869	630	242
1869	897	349
1869	2279	307
1869	3623	119
1871	41	27
1871	45	188
1871	58	130
1871	74	70
1871	75	37
1871	81	62
1871	127	94
1871	128	99
1871	135	32
1871	385	31
1871	674	31
1871	951	45
1871	1465	32
1871	2311	34
1871	3624	91
1871	3625	57
1872	47	919
1872	55	224
1872	118	1192
1872	184	319
1872	437	309
1872	772	431
1872	776	461
1872	859	873
1872	1153	570
1872	1525	296
1872	2338	681
1873	74	239
1873	77	76
1873	87	480
1873	96	596
1873	120	214
1873	127	118
1873	133	1007
1873	135	141
1873	357	84
1874	196	155
1874	460	226
1874	508	372
1874	512	198
1874	519	350
1874	601	251
1874	727	375
1874	735	387
1874	795	176
1874	844	512
1874	856	184
1874	1010	225
1874	1136	250
1874	1528	214
1874	2467	342
1874	2593	382
1874	2706	182
1874	3626	184
1875	53	302
1875	90	904
1875	104	433
1875	114	584
1875	235	2034
1875	334	286
1875	551	538
1875	776	290
1875	878	278
1875	2476	337
1875	2662	428
1877	35	229
1877	36	73
1877	37	99
1877	46	70
1877	96	69
1877	107	107
1877	118	76
1877	119	60
1877	388	53
1877	442	245
1877	528	82
1877	572	78
1877	752	100
1877	1030	62
1877	1256	74
1877	1389	167
1877	2605	300
1877	3627	192
1877	3628	98
1879	36	484
1879	42	256
1879	52	806
1879	111	266
1879	286	559
1879	419	239
1879	475	230
1879	522	311
1879	1389	274
1879	1477	455
1880	47	167
1880	135	478
1880	538	30605
1880	1258	405
1880	1401	279
1881	74	325
1881	133	375
1881	542	251
1881	1293	381
1881	1294	229
1881	1411	277
1881	3629	321
1881	3630	224
1882	551	210
1882	1367	261
1882	2276	85
1882	2785	578
1882	3631	895
1882	3632	386
1882	3633	288
1882	3634	191
1882	3635	174
1882	3636	124
1882	3637	124
1882	3638	86
1882	3639	83
1883	223	789
1883	617	2462
1883	883	1128
1883	1545	1429
1883	1677	905
1883	2065	949
1883	2353	1020
1883	2609	1006
1883	3640	828
1885	158	136
1885	196	107
1885	197	48
1885	353	117
1885	438	90
1885	865	53
1885	928	54
1885	1010	140
1885	1136	179
1885	1528	93
1885	1923	116
1885	3398	73
1885	3641	51
1887	36	668
1887	42	149
1887	285	171
1887	450	2368
1887	655	571
1887	947	1093
1887	1217	752
1887	1225	75
1887	1878	105
1887	3092	2294
1887	3180	195
1887	3642	324
1888	53	1549
1888	96	299
1888	119	1330
1888	196	886
1888	510	132
1888	738	163
1888	998	88
1888	1528	426
1888	1530	270
1888	1535	374
1888	3643	355
1889	36	3092
1889	141	1092
1889	568	186
1889	608	694
1889	1140	439
1889	2429	326
1889	2647	644
1890	70	130
1890	119	586
1890	124	190
1890	2073	126
1890	2289	153
1890	3644	196
1890	3645	135
1891	119	19
1891	577	46
1891	729	36
1891	767	45
1891	1236	54
1891	1873	44
1891	3646	25
1892	608	91
1892	951	98
1892	1071	118
1892	1988	99
1892	2371	198
1892	3201	128
1892	3553	130
1892	3570	165
1894	41	511
1894	45	451
1894	74	124
1894	75	109
1894	77	184
1894	87	201
1894	90	227
1894	127	143
1894	128	433
1894	255	223
1894	377	103
1894	951	245
1894	2311	268
1894	3624	265
1894	3647	112
1895	74	1303
1895	77	382
1895	81	1858
1895	87	928
1895	127	463
1895	133	787
1895	863	324
1895	1202	751
1896	54	183
1896	158	893
1896	159	314
1896	165	240
1896	197	369
1896	199	278
1896	208	196
1896	212	183
1896	253	162
1896	280	688
1896	356	151
1896	358	213
1896	776	442
1896	989	297
1896	1098	144
1896	1278	1227
1896	1503	403
1896	2013	1204
1897	70	572
1897	102	299
1897	120	190
1897	128	627
1897	136	2273
1897	376	140
1897	1630	152
1897	2689	137
1898	66	3278
1898	74	716
1898	79	3096
1898	90	769
1898	126	854
1898	134	1061
1898	185	760
1898	238	7420
1898	254	769
1898	363	793
1898	435	680
1898	1143	706
1898	1787	3673
1898	2335	5090
1898	2336	1510
1898	2485	2089
1898	3648	1107
1899	47	149
1899	107	80
1899	109	106
1899	133	88
1899	134	185
1899	187	924
1899	673	80
1900	22	112
1900	26	106
1900	221	303
1900	257	112
1900	277	694
1900	799	223
1900	882	124
1900	883	200
1900	1677	118
1900	3649	127
1902	2003	1599
1903	22	217
1903	74	221
1903	131	215
1903	132	406
1903	133	215
1903	137	98
1903	237	815
1903	254	107
1903	288	103
1903	389	96
1903	399	102
1903	540	112
1903	957	189
1904	45	1637
1904	159	372
1904	223	126
1904	608	299
1904	1807	194
1904	3282	278
1904	3347	220
1904	3580	138
1904	3650	128
1905	108	195
1905	252	131
1905	279	157
1905	297	585
1905	878	79
1905	1003	99
1905	1091	78
1905	1128	220
1905	1467	1899
1905	1650	69
1905	2322	193
1905	3423	66
1905	3651	281
1905	3652	235
1906	40	111
1906	47	5087
1906	52	70
1906	96	952
1906	109	74
1906	118	887
1906	133	90
1906	134	857
1906	302	123
1906	560	730
1906	863	173
1906	915	395
1906	1502	174
1906	1589	72
1907	32	196
1907	161	243
1907	196	158
1907	362	263
1907	474	306
1907	727	148
1907	729	352
1907	883	241
1907	1333	347
1907	2031	179
1907	2669	185
1907	3292	188
1907	3517	214
1907	3653	207
1907	3654	205
1907	3655	194
1907	3656	162
1907	3657	155
1907	3658	144
1908	41	153
1908	45	201
1908	52	145
1908	74	301
1908	80	261
1908	87	201
1908	539	5630
1908	540	355
1909	47	554
1909	52	655
1909	79	486
1909	96	2391
1909	114	485
1909	116	271
1909	118	639
1909	132	551
1909	134	717
1909	184	250
1909	252	9038
1909	385	29924
1909	863	1211
1909	1255	391
1909	1502	3733
1910	22	2573
1910	104	3655
1910	131	899
1910	137	1975
1910	187	2645
1910	353	1751
1910	361	1450
1910	413	1162
1910	957	2739
1910	1081	858
1910	1308	849
1910	1324	1025
1910	1325	2655
1910	1487	1188
1910	2065	1581
1911	46	1437
1911	105	3146
1911	112	364
1911	187	461
1911	388	2613
1911	391	387
1911	392	403
1911	571	730
1911	863	453
1911	1183	1074
1911	1253	812
1911	1416	1004
1912	70	162
1912	601	219
1912	1623	80
1912	1893	43
1912	2267	241
1912	2268	328
1912	3659	64
1912	3660	48
1914	36	1012
1914	774	497
1914	782	415
1914	785	471
1914	1126	443
1914	2063	442
1914	2577	297
1914	2683	352
1914	3279	1005
1914	3661	792
1914	3662	316
1915	22	51
1915	117	25
1915	132	109
1915	275	14
1915	295	63
1915	516	23
1915	989	22
1915	1235	42
1915	3151	246
1917	77	12
1917	863	3
1917	1202	2
1917	1258	30
1917	1306	11
1917	3663	29
1918	47	59
1918	55	14
1918	102	17
1918	141	31
1918	352	29
1918	608	86
1918	920	14
1918	1091	32
1918	1178	13
1918	2429	16
1918	2586	30
1918	3423	50
1919	46	466
1919	55	220
1919	105	378
1919	107	88
1919	112	66
1919	190	184
1919	391	344
1919	392	43
1919	528	106
1919	696	34
1919	764	71
1919	1103	27
1919	1386	63
1919	1396	53
1919	3664	73
1920	42	620
1920	47	555
1920	55	634
1920	102	401
1920	118	294
1920	133	222
1920	267	1710
1920	431	205
1920	652	207
1920	1589	262
1921	96	326
1921	98	491
1921	171	3938
1921	184	5804
1921	185	505
1921	210	3784
1921	263	413
1921	269	1361
1921	376	434
1921	714	7495
1921	1410	373
1921	1888	695
1921	3142	746
1921	3442	1098
1922	46	38
1922	50	37
1922	53	75
1922	100	26
1922	163	35
1922	235	107
1922	518	57
1922	708	27
1922	799	34
1922	821	29
1922	882	49
1922	1103	28
1922	2795	73
1922	3298	495
1923	42	1139
1923	45	608
1923	119	853
1923	125	574
1923	211	591
1923	284	754
1923	286	1358
1923	895	867
1923	1288	681
1923	1798	868
1923	1836	572
1923	2998	772
1923	3261	557
1923	3665	670
1924	35	2269
1924	90	5897
1924	96	1616
1924	110	2498
1924	118	8886
1924	187	2662
1924	767	1635
1924	802	1610
1924	824	2942
1924	1033	2539
1924	1324	2219
1924	3666	4603
1925	47	114
1925	118	147
1925	199	127
1925	254	151
1925	302	123
1925	303	688
1925	494	157
1925	659	194
1925	776	111
1925	2839	130
1926	22	452
1926	24	840
1926	131	448
1926	223	469
1926	230	500
1926	231	603
1926	276	398
1926	483	544
1926	891	602
1926	1257	456
1926	1416	463
1926	2353	403
1926	2498	652
1926	2985	710
1926	3667	624
1928	24	674
1928	145	232
1928	623	127
1928	625	8131
1928	645	153
1928	1091	271
1928	2360	136
1928	2966	117
1928	3434	221
1928	3668	578
1928	3669	203
1928	3670	128
1929	36	2052
1929	307	1031
1929	332	975
1929	378	1258
1929	442	1241
1929	498	980
1929	879	2516
1929	887	1431
1929	1020	2064
1929	1144	1533
1929	2892	1206
1930	564	1719
1930	3671	1799
1930	3672	962
1931	20	24
1931	136	14
1931	155	44
1931	196	104
1931	538	18
1931	2161	25
1933	36	57
1933	164	79
1933	680	49
1933	887	108
1933	895	39
1933	933	57
1933	941	72
1933	1089	102
1933	1308	56
1933	3673	90
1933	3674	71
1933	3675	53
1934	563	108
1934	740	41
1934	2003	123
1934	2382	91
1935	43	546
1935	80	1252
1935	96	299
1935	118	359
1935	210	1074
1935	242	436
1935	301	266
1935	477	292
1935	738	315
1935	802	2289
1936	46	3035
1936	52	103
1936	61	360
1936	105	3016
1936	109	147
1936	252	230
1936	467	416
1936	918	163
1936	1260	168
1936	1461	180
1936	1662	1122
1936	2434	289
1936	3676	82
1937	36	1078
1937	96	487
1937	118	5136
1937	171	512
1937	188	827
1937	194	654
1937	267	1811
1937	897	793
1937	1259	1722
1937	1461	1774
1937	2162	641
1938	105	1966
1938	163	228
1938	473	303
1938	670	2707
1938	878	217
1938	906	1425
1938	1128	778
1938	3677	899
1938	3678	628
1939	1901	1397
1939	3679	373
1939	3680	220
1941	78	201
1941	105	318
1941	190	249
1941	282	224
1941	305	566
1941	391	233
1941	1255	190
1941	1589	304
1941	1974	428
1941	2401	426
1941	3682	216
1942	22	4211
1942	445	2333
1942	485	2738
1942	487	5873
1942	685	2184
1942	1326	2431
1942	2498	5299
1942	3022	5418
1942	3683	5601
1942	3684	3967
1942	3685	2905
1942	3686	2727
1942	3687	2577
1944	7	185
1944	36	952
1944	217	194
1944	240	379
1944	242	519
1944	288	257
1944	655	153
1944	1329	1113
1944	3688	1030
1944	3689	359
1946	22	1767
1946	66	382
1946	72	398
1946	126	1033
1946	145	366
1946	245	719
1946	399	483
1946	433	1927
1946	492	381
1946	1110	1371
1946	1315	529
1946	1448	382
1946	1754	624
1946	2835	380
1947	24	127
1947	34	112
1947	55	187
1947	131	68
1947	187	1369
1947	190	59
1947	196	269
1947	210	98
1947	286	2022
1947	439	148
1947	1122	132
1948	55	331
1948	118	243
1948	171	69
1948	254	83
1948	830	855
1948	859	584
1948	2696	83
1949	46	10617
1949	52	2030
1949	55	185
1949	105	739
1949	107	1133
1949	391	274
1949	392	1201
1949	1103	265
1949	1396	474
1949	2739	351
1949	3690	2804
1949	3691	199
1950	109	593
1950	134	333
1950	171	444
1950	187	332
1950	235	343
1950	254	316
1950	286	499
1950	858	376
1950	1218	319
1950	1545	305
1951	44	297
1951	55	254
1951	102	395
1951	111	649
1951	878	278
1951	1128	235
1951	1168	319
1951	1175	237
1951	1255	502
1951	2469	654
1951	2910	210
1951	3441	581
1951	3692	412
1952	46	250
1952	55	101
1952	105	312
1952	114	141
1952	467	176
1952	764	187
1952	918	160
1952	1231	127
1952	1259	101
1952	1397	109
1952	1545	119
1952	1662	101
1952	2643	408
1952	2992	184
1954	46	183
1954	70	101
1954	77	54
1954	80	55
1954	96	1282
1954	117	388
1954	120	368
1954	127	91
1954	136	5896
1954	808	46
1954	1448	113
1954	2269	108
1955	154	40
1955	159	29
1955	235	32
1955	876	47
1955	1021	43
1955	1248	26
1955	1883	35
1955	3693	33
1955	3694	27
1956	254	434
1956	271	5321
1956	296	176
1956	442	339
1957	60	362
1957	102	378
1957	128	428
1957	232	401
1957	282	837
1957	906	376
1957	979	324
1957	980	351
1957	1556	624
1957	3695	329
1958	235	132
1958	257	49
1958	307	62
1958	501	34
1958	799	49
1958	1592	41
1958	2065	43
1958	3365	33
1958	3696	210
1958	3697	126
1958	3698	56
1959	47	419
1959	79	152
1959	171	436
1959	184	1114
1959	185	68
1959	267	177
1959	364	59
1959	437	106
1959	863	235
1959	1814	217
1961	77	2902
1961	136	2003
1961	184	2401
1961	185	2125
1961	270	2047
1961	377	6037
1961	832	2538
1961	1228	1972
1962	107	520
1962	764	220
1962	1003	246
1962	1691	297
1962	2298	232
1962	2385	460
1962	3298	224
1962	3353	444
1962	3699	434
1962	3700	337
1963	66	466
1963	72	388
1963	87	210
1963	98	329
1963	102	209
1963	127	271
1963	131	445
1963	184	1361
1963	185	855
1963	232	724
1963	377	1735
1963	442	1609
1963	673	970
1963	1276	962
1963	1278	1146
1964	55	2531
1964	105	4549
1964	571	1405
1964	1095	154
1964	2638	145
1964	2900	82
1964	3186	229
1965	22	312
1965	58	363
1965	74	185
1965	87	232
1965	127	261
1965	185	240
1965	196	297
1965	539	183
1965	1202	460
1965	1612	338
1965	3701	1030
1965	3702	460
1966	47	264
1966	52	482
1966	102	624
1966	105	414
1966	190	212
1966	210	301
1966	697	165
1966	3703	157
1968	52	215
1968	96	343
1968	241	117
1968	755	327
1968	771	168
