user	relation	tag
1304	friendWith	383
439	createdTag	2383
403	createdTag	2118
61	createdTag	2173
1803	friendWith	1300
670	createdTag	2281
99	friendWith	1514
423	createdTag	2125
1434	friendWith	704
419	friendWith	1071
1455	createdTag	2316
641	createdTag	2280
298	friendWith	1509
1662	friendWith	1387
889	friendWith	1449
1768	friendWith	590
475	friendWith	1006
471	friendWith	1554
1637	createdTag	2178
439	createdTag	2192
190	createdTag	4052
1155	friendWith	842
925	friendWith	606
1635	createdTag	2181
333	friendWith	1102
1488	friendWith	2029
1278	createdTag	2830
58	friendWith	1080
646	friendWith	1145
1646	friendWith	1832
186	createdTag	2107
1879	friendWith	177
852	friendWith	286
749	friendWith	836
1525	friendWith	437
45	createdTag	2736
247	friendWith	1305
1010	friendWith	1202
382	createdTag	2127
683	friendWith	428
1885	friendWith	358
1628	friendWith	46
1773	friendWith	328
936	createdTag	8356
1909	createdTag	2173
922	createdTag	2115
571	createdTag	2227
1136	friendWith	1690
1196	friendWith	814
1267	friendWith	466
1528	createdTag	2338
1389	createdTag	2392
1872	friendWith	1294
1488	friendWith	198
203	createdTag	2478
499	createdTag	5982
636	friendWith	1027
1179	friendWith	938
46	friendWith	569
1365	friendWith	1305
2070	friendWith	884
2006	friendWith	143
1895	createdTag	2392
1454	friendWith	596
1319	createdTag	2181
322	friendWith	816
1993	friendWith	1109
1919	createdTag	2181
1149	createdTag	2116
159	createdTag	2234
1845	createdTag	2739
2037	friendWith	852
236	createdTag	2338
1086	friendWith	1662
1021	createdTag	2181
1957	createdTag	2173
876	friendWith	1660
12	friendWith	1628
1661	createdTag	3349
1690	friendWith	1515
725	createdTag	2220
922	createdTag	2406
1709	friendWith	2042
1662	friendWith	1869
1500	createdTag	2700
120	friendWith	553
1004	friendWith	1956
494	createdTag	2124
335	friendWith	46
350	friendWith	1821
1369	friendWith	385
603	friendWith	111
1283	friendWith	1704
1597	friendWith	1809
2077	friendWith	635
1278	friendWith	46
397	friendWith	534
709	friendWith	890
747	createdTag	2139
583	createdTag	2291
911	friendWith	531
1508	friendWith	398
910	friendWith	804
1346	friendWith	646
1281	friendWith	198
1879	createdTag	2179
1029	createdTag	6497
1882	createdTag	2220
72	createdTag	2173
1478	createdTag	2124
697	createdTag	7044
271	friendWith	390
16	createdTag	2179
847	friendWith	1007
1202	createdTag	2139
1521	friendWith	311
190	createdTag	2124
1560	friendWith	1124
1299	friendWith	1742
1423	friendWith	1001
1666	friendWith	1017
1277	createdTag	2184
1832	createdTag	2295
761	createdTag	2452
808	friendWith	1161
1233	friendWith	966
701	friendWith	95
1191	createdTag	2173
830	friendWith	132
1432	createdTag	5705
340	friendWith	1310
534	friendWith	4
2088	friendWith	2016
1145	friendWith	1559
1164	friendWith	1691
2004	friendWith	1679
2087	friendWith	1606
1835	friendWith	859
351	friendWith	280
642	friendWith	536
66	createdTag	2985
423	createdTag	2310
1319	friendWith	99
132	friendWith	46
1554	friendWith	1021
1007	createdTag	2313
125	friendWith	471
540	friendWith	850
1832	createdTag	2221
1034	friendWith	146
860	createdTag	2133
179	friendWith	1771
1253	friendWith	1568
207	friendWith	851
1283	friendWith	851
1017	friendWith	2071
507	createdTag	2202
114	friendWith	890
759	friendWith	339
1365	friendWith	1766
2072	friendWith	545
143	friendWith	1771
1535	friendWith	650
1234	createdTag	2125
190	createdTag	3547
233	friendWith	518
859	friendWith	941
1305	friendWith	1636
1545	createdTag	2184
263	friendWith	1956
1172	createdTag	3896
1380	createdTag	2292
1253	friendWith	361
996	createdTag	8676
120	friendWith	836
224	createdTag	4299
632	friendWith	333
196	friendWith	1209
836	friendWith	859
1353	friendWith	1479
87	createdTag	2209
1543	friendWith	1882
1191	createdTag	2190
420	friendWith	1956
501	friendWith	1253
400	friendWith	179
1835	friendWith	1213
1300	friendWith	1453
1726	friendWith	1769
860	createdTag	2118
1989	createdTag	5808
633	createdTag	6649
843	createdTag	2269
1774	createdTag	2278
905	createdTag	4011
1727	createdTag	12791
31	friendWith	371
1365	friendWith	702
387	createdTag	2118
709	friendWith	1702
910	friendWith	437
593	friendWith	1457
2061	friendWith	73
921	createdTag	8262
569	friendWith	420
1821	friendWith	481
1528	friendWith	830
11	friendWith	25
1895	friendWith	1773
1301	friendWith	1132
58	createdTag	2173
713	friendWith	1184
1466	createdTag	2124
1613	createdTag	2170
322	friendWith	1366
1535	friendWith	1267
631	createdTag	2406
851	friendWith	1226
1777	friendWith	183
480	createdTag	2130
1189	friendWith	1300
324	createdTag	2421
433	createdTag	3458
40	createdTag	2130
654	createdTag	2291
1690	friendWith	1294
1700	createdTag	3727
2039	createdTag	2489
1177	createdTag	2812
1690	friendWith	2018
1659	friendWith	1503
439	createdTag	2328
1360	createdTag	2114
1636	createdTag	2454
581	friendWith	1027
302	friendWith	318
1202	createdTag	2626
899	friendWith	1362
861	friendWith	941
596	createdTag	2116
31	friendWith	1163
113	friendWith	1401
1825	friendWith	986
1989	friendWith	2006
1488	friendWith	491
1865	createdTag	2179
1567	friendWith	2022
1249	friendWith	1408
441	friendWith	2011
977	friendWith	767
1069	friendWith	253
1277	createdTag	2179
364	friendWith	1761
1514	friendWith	1835
198	friendWith	2042
1403	createdTag	9034
1379	friendWith	252
301	friendWith	1597
753	createdTag	2125
887	createdTag	2178
387	createdTag	2789
447	createdTag	2134
109	createdTag	3176
1335	createdTag	10770
999	friendWith	887
1277	createdTag	2184
497	friendWith	133
636	friendWith	1433
518	friendWith	1189
655	friendWith	22
1280	friendWith	1711
1672	createdTag	2230
730	friendWith	852
454	createdTag	5752
601	createdTag	2188
317	createdTag	2452
543	friendWith	1564
340	friendWith	129
195	friendWith	465
1113	friendWith	561
1283	friendWith	1369
1895	friendWith	1011
1625	createdTag	2925
311	friendWith	162
228	createdTag	2234
1386	friendWith	1976
78	friendWith	1149
280	friendWith	351
451	friendWith	1590
954	friendWith	371
496	friendWith	845
831	friendWith	385
2021	friendWith	1186
1616	friendWith	1278
64	friendWith	405
919	createdTag	2124
1813	friendWith	179
685	friendWith	1247
1780	friendWith	537
815	friendWith	46
439	createdTag	4740
107	friendWith	828
1026	friendWith	927
439	createdTag	5645
78	friendWith	1024
1785	friendWith	2086
47	createdTag	2392
2088	friendWith	1688
943	createdTag	3595
1032	createdTag	6363
808	friendWith	1381
930	friendWith	1788
1893	friendWith	454
1704	friendWith	162
388	createdTag	2284
1035	friendWith	647
451	friendWith	1898
1642	friendWith	201
532	friendWith	311
915	createdTag	2476
470	friendWith	1753
859	friendWith	1835
1151	createdTag	2280
1629	friendWith	1342
1559	friendWith	1476
1230	createdTag	10095
583	createdTag	2187
126	friendWith	1102
1869	friendWith	290
1115	friendWith	1744
1885	createdTag	2159
190	createdTag	2452
569	friendWith	226
660	friendWith	1132
490	createdTag	2118
1174	friendWith	696
470	createdTag	2230
1895	friendWith	1150
252	friendWith	310
899	createdTag	2198
26	friendWith	1986
431	createdTag	2181
2019	createdTag	2925
985	friendWith	1179
1445	friendWith	675
887	createdTag	2487
1301	friendWith	815
1290	friendWith	861
2019	createdTag	2837
1187	friendWith	1404
494	friendWith	1017
884	friendWith	1304
916	createdTag	2149
455	friendWith	59
1568	friendWith	1437
390	friendWith	405
1671	friendWith	890
2003	createdTag	2118
1776	friendWith	1307
1635	createdTag	2181
753	friendWith	338
1478	friendWith	609
1589	friendWith	22
58	createdTag	2866
451	friendWith	1895
39	friendWith	1125
566	friendWith	499
655	friendWith	1277
57	friendWith	1730
1033	friendWith	405
73	createdTag	3060
227	friendWith	486
1879	friendWith	731
1920	friendWith	2039
1690	friendWith	383
1582	createdTag	2173
377	createdTag	2715
392	createdTag	2149
1358	createdTag	3897
543	friendWith	419
1832	friendWith	1381
1525	friendWith	878
224	createdTag	2375
1712	createdTag	2173
1850	createdTag	2231
227	createdTag	2415
1356	friendWith	1766
283	createdTag	2114
2053	createdTag	2485
1349	createdTag	2173
686	friendWith	1653
1850	createdTag	2303
297	createdTag	4709
1995	friendWith	266
1914	createdTag	2125
1453	friendWith	781
1815	friendWith	1813
1069	friendWith	545
1572	friendWith	749
804	friendWith	11
1316	createdTag	10603
1478	friendWith	1136
778	friendWith	1002
439	createdTag	5634
1605	friendWith	1092
1978	friendWith	1785
65	friendWith	118
1616	friendWith	1307
1981	friendWith	1956
972	createdTag	2181
1503	friendWith	941
1679	createdTag	2700
390	friendWith	310
877	createdTag	2281
224	createdTag	2495
2006	friendWith	1230
557	createdTag	2279
877	friendWith	1889
253	friendWith	1632
1213	friendWith	1635
701	friendWith	1365
1380	createdTag	2179
130	createdTag	2228
1272	friendWith	2027
1702	createdTag	2487
527	friendWith	815
545	createdTag	2173
1708	createdTag	2173
1584	createdTag	2173
1973	friendWith	332
48	friendWith	413
994	createdTag	2399
433	createdTag	2101
816	friendWith	1503
1663	friendWith	1803
593	friendWith	1145
1573	friendWith	1919
12	friendWith	1056
1428	createdTag	2282
350	friendWith	298
133	friendWith	572
1258	friendWith	596
1478	friendWith	1690
1579	createdTag	2349
1597	friendWith	1920
1287	createdTag	2101
413	friendWith	1343
1356	friendWith	231
2030	createdTag	5334
78	friendWith	657
1304	friendWith	1135
1034	friendWith	232
1535	friendWith	298
723	friendWith	531
551	friendWith	119
1832	createdTag	2184
1021	createdTag	2173
654	createdTag	2284
2016	createdTag	14320
1209	friendWith	338
1793	friendWith	2085
926	createdTag	2159
2064	createdTag	2286
2068	friendWith	691
258	friendWith	1820
538	friendWith	634
1466	createdTag	2124
297	createdTag	2239
439	createdTag	2202
621	friendWith	278
916	createdTag	2397
1780	friendWith	1659
118	createdTag	2485
1670	friendWith	1213
224	friendWith	686
145	friendWith	621
919	createdTag	2187
1463	createdTag	2147
357	createdTag	2375
1832	createdTag	2454
1627	friendWith	1343
59	friendWith	1281
439	createdTag	5637
816	friendWith	322
328	friendWith	899
117	friendWith	1213
1150	friendWith	1476
1543	friendWith	1296
1792	friendWith	1275
171	createdTag	2227
1813	friendWith	1616
1725	friendWith	2061
1393	friendWith	1343
1455	createdTag	2884
238	friendWith	1249
1445	friendWith	136
1906	friendWith	915
18	friendWith	308
1722	friendWith	1813
1757	createdTag	2124
1039	friendWith	390
1213	friendWith	396
2018	friendWith	795
364	createdTag	2924
966	friendWith	1058
1450	createdTag	2278
1145	friendWith	332
2068	friendWith	1649
337	friendWith	1488
943	friendWith	143
439	createdTag	2383
641	createdTag	2928
1055	createdTag	2283
851	friendWith	675
146	friendWith	882
2025	friendWith	283
2061	friendWith	161
499	friendWith	1144
598	friendWith	632
439	createdTag	2203
1488	friendWith	489
1276	friendWith	1047
1979	friendWith	527
120	createdTag	2884
2042	friendWith	1830
419	friendWith	330
1514	friendWith	1163
1304	friendWith	2087
1196	friendWith	1682
142	friendWith	275
582	createdTag	2524
13	friendWith	1135
231	friendWith	240
1332	friendWith	1808
198	friendWith	752
1907	friendWith	1249
1396	friendWith	1543
1266	friendWith	1801
2066	createdTag	3854
678	friendWith	1994
1926	createdTag	2179
1637	createdTag	2227
1301	friendWith	847
617	friendWith	1002
1402	createdTag	2487
400	friendWith	207
70	createdTag	2288
638	friendWith	536
713	friendWith	1109
2036	friendWith	27
1757	createdTag	2806
322	friendWith	534
1069	friendWith	1659
232	friendWith	415
1369	friendWith	1959
170	friendWith	22
1682	createdTag	2396
350	friendWith	1014
1522	createdTag	2181
1942	friendWith	1173
1434	friendWith	684
1687	friendWith	2087
1973	friendWith	2021
1555	friendWith	1132
205	createdTag	2227
930	friendWith	1072
1679	createdTag	2130
104	createdTag	2708
1372	friendWith	1947
331	createdTag	3727
233	friendWith	703
315	friendWith	162
1230	friendWith	195
758	createdTag	2230
1757	friendWith	704
921	friendWith	1258
83	createdTag	3148
1289	friendWith	708
159	createdTag	2181
1038	friendWith	196
1249	createdTag	2392
132	friendWith	146
1999	friendWith	1243
888	createdTag	2284
1757	createdTag	12962
1722	friendWith	581
1259	friendWith	1614
256	friendWith	307
617	friendWith	1113
355	friendWith	1153
1272	friendWith	12
307	friendWith	365
302	friendWith	1462
1421	createdTag	2470
1742	friendWith	1568
1069	friendWith	1600
1150	friendWith	514
1253	createdTag	2209
1210	friendWith	1744
1356	friendWith	527
604	createdTag	2173
817	friendWith	1281
99	createdTag	2184
1106	friendWith	1961
699	createdTag	3310
1761	friendWith	996
494	createdTag	4011
1402	createdTag	2338
297	createdTag	2181
1728	friendWith	191
555	friendWith	851
1832	createdTag	2939
955	friendWith	1838
187	createdTag	2924
63	friendWith	1258
950	createdTag	2172
1445	friendWith	691
1804	friendWith	1120
1642	createdTag	2670
1345	friendWith	1792
396	createdTag	2181
1058	friendWith	1509
225	createdTag	2191
1700	createdTag	4436
887	createdTag	2647
582	friendWith	203
1017	friendWith	339
1704	friendWith	545
398	createdTag	2114
1165	friendWith	534
1977	createdTag	2524
2099	createdTag	2114
518	friendWith	399
396	createdTag	2133
1308	friendWith	1973
504	friendWith	1253
572	friendWith	612
978	createdTag	2715
1172	createdTag	2176
405	createdTag	2113
1440	createdTag	2124
837	createdTag	2187
1907	friendWith	365
1423	friendWith	713
2003	createdTag	2600
1014	friendWith	350
143	friendWith	317
908	createdTag	2107
1568	friendWith	1339
1835	friendWith	124
1862	friendWith	345
1832	friendWith	149
312	friendWith	1498
853	friendWith	1543
350	friendWith	1803
1128	createdTag	2209
911	friendWith	2000
749	friendWith	1662
1567	friendWith	419
1116	friendWith	348
916	createdTag	2149
286	friendWith	136
1215	createdTag	9994
1455	friendWith	691
1759	createdTag	2470
1038	friendWith	831
1503	friendWith	437
183	friendWith	1166
387	createdTag	5280
1086	friendWith	330
581	createdTag	2599
2019	createdTag	2893
198	friendWith	1020
59	friendWith	759
339	friendWith	569
394	friendWith	1440
950	createdTag	2180
439	createdTag	5647
905	createdTag	2139
405	createdTag	3595
1132	friendWith	129
1625	friendWith	980
1706	friendWith	521
104	createdTag	2708
236	createdTag	2292
1813	friendWith	1145
1572	friendWith	1150
1929	friendWith	1154
860	createdTag	2270
59	friendWith	265
147	friendWith	380
1778	createdTag	2285
972	createdTag	2123
1196	friendWith	2077
1380	createdTag	2487
1014	friendWith	2058
143	friendWith	121
831	friendWith	1092
1616	friendWith	498
387	createdTag	2316
1140	friendWith	1905
632	friendWith	1332
1623	createdTag	2843
439	createdTag	5636
1543	friendWith	550
1014	friendWith	1033
2061	friendWith	1577
850	friendWith	683
1249	friendWith	730
1660	friendWith	344
527	friendWith	419
2095	createdTag	14738
795	friendWith	1725
409	friendWith	1560
390	friendWith	136
1193	createdTag	2288
1102	friendWith	2021
690	friendWith	132
312	createdTag	2139
931	createdTag	2486
795	friendWith	260
859	friendWith	1653
121	friendWith	814
1478	friendWith	1069
1271	friendWith	2030
31	createdTag	2287
1670	friendWith	1259
3	friendWith	1975
595	createdTag	2189
390	friendWith	1086
433	friendWith	85
1229	friendWith	1419
317	createdTag	3351
1777	createdTag	2179
1850	createdTag	2334
1567	friendWith	732
451	friendWith	1339
941	friendWith	1150
1277	friendWith	629
919	createdTag	2184
1152	friendWith	1918
636	friendWith	58
657	createdTag	2178
815	friendWith	1272
2031	friendWith	1263
1851	createdTag	2331
1500	friendWith	1360
545	createdTag	2284
816	friendWith	419
941	friendWith	57
339	friendWith	329
1044	friendWith	708
1875	friendWith	1138
387	createdTag	5281
497	friendWith	383
159	createdTag	2313
1193	createdTag	2282
1535	friendWith	751
1757	createdTag	2669
1625	createdTag	2313
2020	friendWith	1027
224	friendWith	1929
278	friendWith	1069
1087	friendWith	817
1455	createdTag	2173
1879	createdTag	2487
183	friendWith	499
1778	createdTag	2626
190	createdTag	2708
1715	friendWith	1253
1449	friendWith	1554
684	friendWith	12
129	friendWith	1653
59	friendWith	621
1511	friendWith	1780
908	createdTag	2279
372	createdTag	2114
660	friendWith	162
129	friendWith	1453
971	friendWith	2027
931	createdTag	3106
741	friendWith	818
616	friendWith	877
1856	friendWith	1161
651	createdTag	2446
1785	friendWith	1950
1553	createdTag	2130
771	friendWith	15
759	createdTag	2830
1679	createdTag	2675
859	friendWith	954
654	createdTag	2421
744	createdTag	2715
2017	createdTag	2178
561	friendWith	1965
1907	createdTag	2670
542	friendWith	621
1503	friendWith	1741
1882	createdTag	13611
706	friendWith	1760
1861	createdTag	13539
1851	friendWith	1145
1699	createdTag	2297
688	friendWith	1773
1800	createdTag	4011
1455	createdTag	4885
1900	createdTag	3453
545	friendWith	1466
1001	friendWith	941
1465	createdTag	11573
557	createdTag	2700
58	friendWith	878
2068	friendWith	808
333	friendWith	2031
179	friendWith	310
747	createdTag	2476
984	friendWith	941
1112	friendWith	1924
1682	friendWith	1893
871	createdTag	2172
1547	createdTag	11923
1054	friendWith	1450
1213	friendWith	1372
405	friendWith	256
1726	friendWith	1298
1281	friendWith	649
1760	createdTag	2118
1785	friendWith	462
1087	friendWith	1777
2019	createdTag	2284
14	createdTag	2116
325	createdTag	2133
977	createdTag	2608
1025	createdTag	2288
430	friendWith	142
646	friendWith	179
1247	friendWith	1979
1380	createdTag	2406
557	createdTag	2700
1789	friendWith	2036
751	createdTag	2281
477	friendWith	390
936	createdTag	8356
1489	friendWith	1233
1527	createdTag	2181
232	friendWith	816
1128	friendWith	684
789	friendWith	895
1956	friendWith	1504
871	friendWith	108
339	friendWith	280
1616	friendWith	1185
604	createdTag	2452
439	createdTag	5638
687	friendWith	292
571	createdTag	2309
459	createdTag	2277
48	friendWith	1247
1380	createdTag	2310
940	createdTag	2295
1051	friendWith	219
765	createdTag	2179
1437	friendWith	2039
